 ##############################################################################
 #
 #                  O p t a D O S   o u t p u t   f i l e 
 #
 #    Density of States using adaptive broadening
 #  Generated on 16 Aug 2022 at 14:59:10 
 # Column        Data
 #    1        Energy (eV)
 #    2        DOS (electrons per eV)
 #    3        Integrated DOS (electrons)
 #
 ##############################################################################
  0.3030350824983E+01    0.8524232656243E+01    0.3580357266020E+02
  0.3130561795447E+01    0.1004850740705E+02    0.3673188352495E+02
  0.3230772765911E+01    0.1074181005129E+02    0.3779021865648E+02
  0.3330983736375E+01    0.9227993037880E+01    0.3880556588423E+02
  0.3431194706839E+01    0.7531202075434E+01    0.3963433600394E+02
  0.3531405677303E+01    0.7366539581357E+01    0.4037052946253E+02
  0.3631616647768E+01    0.7728327388179E+01    0.4112639990604E+02
  0.3731827618232E+01    0.8267854832551E+01    0.4192557056907E+02
  0.3832038588696E+01    0.8745217578583E+01    0.4278190012282E+02
  0.3932249559160E+01    0.8724903246647E+01    0.4366031557644E+02
  0.4032460529624E+01    0.8571368788126E+01    0.4452614247129E+02
  0.4132671500088E+01    0.8748129575392E+01    0.4539021980069E+02
  0.4232882470552E+01    0.8658858245683E+01    0.4627289079435E+02
  0.4333093441017E+01    0.6756891063894E+01    0.4706061464960E+02
  0.4433304411481E+01    0.3990602612930E+01    0.4759843397845E+02
  0.4533515381945E+01    0.1731656390199E+01    0.4787850330115E+02
  0.4633726352409E+01    0.4432458450850E+00    0.4797839261565E+02
  0.4733937322873E+01    0.5397993224252E-01    0.4799813698712E+02
  0.4834148293337E+01    0.2788247336571E-02    0.4799998588066E+02
  0.4934359263801E+01    0.5784263126763E-04    0.4800006112376E+02
  0.5034570234265E+01    0.4688215960343E-06    0.4800006239140E+02
  0.5134781204730E+01    0.1462154009468E-08    0.4800006239998E+02
  0.5234992175194E+01    0.1720332203105E-11    0.4800006240000E+02
  0.5335203145658E+01    0.0000000000000E+00    0.4800006240000E+02
  0.5435414116122E+01    0.0000000000000E+00    0.4800006240000E+02
  0.5535625086586E+01    0.0000000000000E+00    0.4800006240000E+02
  0.5635836057050E+01    0.0000000000000E+00    0.4800006240000E+02
  0.5736047027514E+01    0.0000000000000E+00    0.4800006240000E+02
  0.5836257997979E+01    0.0000000000000E+00    0.4800006240000E+02
  0.5936468968443E+01    0.0000000000000E+00    0.4800006240000E+02
  0.6036679938907E+01    0.0000000000000E+00    0.4800006240000E+02
  0.6136890909371E+01    0.0000000000000E+00    0.4800006240000E+02
  0.6237101879835E+01    0.0000000000000E+00    0.4800006240000E+02
  0.6337312850299E+01    0.0000000000000E+00    0.4800006240000E+02
  0.6437523820763E+01    0.0000000000000E+00    0.4800006240000E+02
  0.6537734791228E+01    0.0000000000000E+00    0.4800006240000E+02
  0.6637945761692E+01    0.0000000000000E+00    0.4800006240000E+02
  0.6738156732156E+01    0.0000000000000E+00    0.4800006240000E+02
  0.6838367702620E+01    0.0000000000000E+00    0.4800006240000E+02
  0.6938578673084E+01    0.0000000000000E+00    0.4800006240000E+02
  0.7038789643548E+01    0.0000000000000E+00    0.4800006240000E+02
  0.7139000614012E+01    0.0000000000000E+00    0.4800006240000E+02
  0.7239211584476E+01    0.0000000000000E+00    0.4800006240000E+02
  0.7339422554941E+01    0.0000000000000E+00    0.4800006240000E+02
  0.7439633525405E+01    0.0000000000000E+00    0.4800006240000E+02
  0.7539844495869E+01    0.0000000000000E+00    0.4800006240000E+02
  0.7640055466333E+01    0.0000000000000E+00    0.4800006240000E+02
  0.7740266436797E+01    0.0000000000000E+00    0.4800006240000E+02
  0.7840477407261E+01    0.0000000000000E+00    0.4800006240000E+02
  0.7940688377725E+01    0.0000000000000E+00    0.4800006240000E+02
  0.8040899348190E+01    0.0000000000000E+00    0.4800006240000E+02
  0.8141110318654E+01    0.0000000000000E+00    0.4800006240000E+02
  0.8241321289118E+01    0.0000000000000E+00    0.4800006240000E+02
  0.8341532259582E+01    0.0000000000000E+00    0.4800006240000E+02
  0.8441743230046E+01    0.0000000000000E+00    0.4800006240000E+02
  0.8541954200510E+01    0.0000000000000E+00    0.4800006240000E+02
  0.8642165170974E+01    0.0000000000000E+00    0.4800006240000E+02
  0.8742376141438E+01    0.0000000000000E+00    0.4800006240000E+02
  0.8842587111903E+01    0.0000000000000E+00    0.4800006240000E+02
  0.8942798082367E+01    0.0000000000000E+00    0.4800006240000E+02
  0.9043009052831E+01    0.0000000000000E+00    0.4800006240000E+02
  0.9143220023295E+01    0.0000000000000E+00    0.4800006240000E+02
  0.9243430993759E+01    0.0000000000000E+00    0.4800006240000E+02
